tr2000gj,tr2000ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300170950200,53017950200,G5300170950200,53017950200,0.9999948195,1,1,1,1,1,1,1
G5300170950200,53017950200,G5300250010100,53025010100,0.0000051805,0,0,0,0,0,0,0
G5300170950300,53017950300,G5300170950300,53017950300,1,1,1,1,1,1,1,1
G5300170950400,53017950400,G5300170950400,53017950400,1,1,1,1,1,1,1,1
G5300170950500,53017950500,G5300170950500,53017950500,1,1,1,1,1,1,1,1
G5300170950600,53017950600,G5300170950600,53017950600,1,1,1,1,1,1,1,1
G5300170950700,53017950700,G5300170950700,53017950700,1,1,1,1,1,1,1,1
G5300170950800,53017950800,G5300170950800,53017950800,1,1,1,1,1,1,1,1
G5300190980100,53019980100,G5300190970100,53019970100,1,1,1,1,1,1,1,1
G5300190980200,53019980200,G5300190970200,53019970200,1,1,1,1,1,1,1,1
G5300190980300,53019980300,G5300190940000,53019940000,1,1,1,1,1,1,1,1
G5300210020100,53021020100,G5300210020100,53021020100,1,1,1,1,1,1,1,1
G5300210020200,53021020200,G5300210020200,53021020200,1,1,1,1,1,1,1,1
G5300210020300,53021020300,G5300210020300,53021020300,0.3348621395,0.9996025965,0.9994761745,0.9995726715,0.9994152877,0.9994226096,0.9993236876,0.9995724613
G5300210020300,53021020300,G5300210020605,53021020605,0.0014698487,0,0,0,0,0,0,0
G5300210020300,53021020300,G5300210980100,53021980100,0.6636680117,0.0003974035,0.0005238255,0.0004273285,0.0005847123,0.0005773904,0.0006763124,0.0004275387
G5300210020400,53021020400,G5300210020400,53021020400,1,1,1,1,1,1,1,1
G5300210020501,53021020501,G5300210020501,53021020501,1,1,1,1,1,1,1,1
G5300210020502,53021020502,G5300210020502,53021020502,1,1,1,1,1,1,1,1
G5300210020601,53021020601,G5300210020601,53021020601,0.999940283,1,1,1,1,1,1,1
G5300210020601,53021020601,G5300210020605,53021020605,0.000059717,0,0,0,0,0,0,0
G5300210020602,53021020602,G5300210020603,53021020603,0.1537379021,0.0337859173,0.0311627907,0.0312849162,0.0296022202,0.0306859206,0.028957529,0.0444444444
G5300210020602,53021020602,G5300210020605,53021020605,0.3602518724,0.953268077,0.9586046512,0.9575418994,0.9602220167,0.9593862816,0.9633204633,0.8888888889
G5300210020602,53021020602,G5300210020606,53021020606,0.4860102255,0.0129460057,0.0102325581,0.0111731844,0.0101757632,0.0099277978,0.0077220077,0.0666666667
G5300210020700,53021020700,G5300210020700,53021020700,1,1,1,1,1,1,1,1
G5300210020800,53021020800,G5300210020800,53021020800,1,1,1,1,1,1,1,1
G5300230970100,53023970100,G5300230970300,53023970300,1,1,1,1,1,1,1,1
G5300230970200,53023970200,G5300130960200,53013960200,0.0000075295,0.0000004429,0.0000003054,0.0000004068,0.0000002716,0.0000002147,0.0000000932,0.0000008603
G5300230970200,53023970200,G5300230970300,53023970300,0.9999924705,0.9999995571,0.9999996946,0.9999995932,0.9999997284,0.9999997853,0.9999999068,0.9999991397
G5300250980100,53025980100,G5300250010100,53025010100,1,1,1,1,1,1,1,1
G5300250980200,53025980200,G5300010950200,53001950200,0.0000002501,0.0000001864,0.0000002643,0.0000003574,0.0000002758,0.0000002537,0.0000003444,0
G5300250980200,53025980200,G5300250010200,53025010200,0.9999997499,0.9999998136,0.9999997357,0.9999996426,0.9999997242,0.9999997463,0.9999996556,1
G5300250980300,53025980300,G5300250010300,53025010300,1,1,1,1,1,1,1,1
G5300250980400,53025980400,G5300250010400,53025010400,1,1,1,1,1,1,1,1
G5300250980500,53025980500,G5300250010500,53025010500,1,1,1,1,1,1,1,1
G5300250980600,53025980600,G5300250010600,53025010600,1,1,1,1,1,1,1,1
G5300250980700,53025980700,G5300250010700,53025010700,1,1,1,1,1,1,1,1
G5300250980800,53025980800,G5300250010800,53025010800,1,1,1,1,1,1,1,1
G5300250980900,53025980900,G5300250010901,53025010901,0.3954533954,0.1321082962,0.129254902,0.1334180432,0.1270417423,0.1264961915,0.1265822785,0.1280788177
G5300250980900,53025980900,G5300250010902,53025010902,0.6045466046,0.8678917038,0.870745098,0.8665819568,0.8729582577,0.8735038085,0.8734177215,0.8719211823
G5300250981000,53025981000,G5300250011000,53025011000,1,1,1,1,1,1,1,1
G5300250981100,53025981100,G5300250011100,53025011100,1,1,1,1,1,1,1,1
G5300250981200,53025981200,G5300250011200,53025011200,1,1,1,1,1,1,1,1
G5300250981300,53025981300,G5300250011300,53025011300,1,1,1,1,1,1,1,1
G5300250981400,53025981400,G5300010950300,53001950300,0.0000015173,0.0000025264,0.0000020283,0.0000029426,0.0000024551,0.0000019615,0.0000043601,0
G5300250981400,53025981400,G5300250011401,53025011401,0.1631345833,0.1396227625,0.148443794,0.1624971523,0.1710327039,0.1575652093,0.2114579583,0.118932636
G5300250981400,53025981400,G5300250011402,53025011402,0.8368638993,0.8603747111,0.8515541777,0.8374999051,0.828964841,0.8424328292,0.7885376816,0.881067364
G5300270000100,53027000100,G5300270940000,53027940000,1,1,1,1,1,1,1,1
G5300270000100,53027000100,G5300270990000,53027990000,0,0,0,0,0,0,0,0
G5300270000200,53027000200,G5300270000200,53027000200,1,1,1,1,1,1,1,1
G5300270000200,53027000200,G5300270990000,53027990000,0,0,0,0,0,0,0,0
G5300270000300,53027000300,G5300270000300,53027000300,1,1,1,1,1,1,1,1
G5300270000400,53027000400,G5300270000400,53027000400,0.9997899894,0.9999741391,0.9999732243,0.9999689589,0.9999723806,0.9999705757,0.9999632599,1
G5300270000400,53027000400,G5300450960100,53045960100,0.0002025984,0,0,0,0,0,0,0
G5300270000400,53027000400,G5300450960200,53045960200,0.0000074122,0.0000258609,0.0000267757,0.0000310411,0.0000276194,0.0000294243,0.0000367401,0
G5300270000500,53027000500,G5300270000500,53027000500,1,1,1,1,1,1,1,1
G5300270000600,53027000600,G5300270000600,53027000600,1,1,1,1,1,1,1,1
G5300270000700,53027000700,G5300270000700,53027000700,0.999992924,1,1,1,1,1,1,1
G5300270000700,53027000700,G5300490950200,53049950200,0.000007076,0,0,0,0,0,0,0
G5300270000800,53027000800,G5300270000800,53027000800,1,1,1,1,1,1,1,1
G5300270000900,53027000900,G5300270000900,53027000900,1,1,1,1,1,1,1,1
G5300270001000,53027001000,G5300270001000,53027001000,1,1,1,1,1,1,1,1
G5300270001100,53027001100,G5300270001100,53027001100,1,1,1,1,1,1,1,1
G5300270001200,53027001200,G5300270001200,53027001200,1,1,1,1,1,1,1,1
G5300270001300,53027001300,G5300270001300,53027001300,1,1,1,1,1,1,1,1
G5300270001400,53027001400,G5300270001400,53027001400,1,1,1,1,1,1,1,1
G5300270001500,53027001500,G5300270001500,53027001500,1,1,1,1,1,1,1,1
G5300270001600,53027001600,G5300270001600,53027001600,1,1,1,1,1,1,1,1
G5300270001600,53027001600,G5300270990000,53027990000,0,0,0,0,0,0,0,0
G5300290970100,53029970100,G5300290970100,53029970100,0.6933570498,0.6793550093,0.6851322373,0.6856060606,0.6714677641,0.6743176179,0.7119301649,0.5737704918
G5300290970100,53029970100,G5300290970300,53029970300,0.3066429502,0.3206449907,0.3148677627,0.3143939394,0.3285322359,0.3256823821,0.2880698351,0.4262295082
G5300290970100,53029970100,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290970200,53029970200,G5300290970200,53029970200,1,1,1,1,1,1,1,1
G5300290970200,53029970200,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290970300,53029970300,G5300290970300,53029970300,1,1,1,1,1,1,1,1
G5300290970300,53029970300,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290970400,53029970400,G5300290970400,53029970400,1,1,1,1,1,1,1,1
G5300290970500,53029970500,G5300290970500,53029970500,1,1,1,1,1,1,1,1
G5300290970500,53029970500,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290970601,53029970601,G5300290970601,53029970601,1,1,1,1,1,1,1,1
G5300290970602,53029970602,G5300290970602,53029970602,1,1,1,1,1,1,1,1
G5300290970700,53029970700,G5300290970700,53029970700,1,1,1,1,1,1,1,1
G5300290970700,53029970700,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290970800,53029970800,G5300290970800,53029970800,1,1,1,1,1,1,1,1
G5300290970900,53029970900,G5300290970900,53029970900,1,1,1,1,1,1,1,1
G5300290970900,53029970900,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971000,53029971000,G5300290970500,53029970500,0,0,0,0,0,0,0,0
G5300290971000,53029971000,G5300290971000,53029971000,1,1,1,1,1,1,1,1
G5300290971000,53029971000,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971100,53029971100,G5300290971100,53029971100,1,1,1,1,1,1,1,1
G5300290971100,53029971100,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971300,53029971300,G5300290971300,53029971300,1,1,1,1,1,1,1,1
G5300290971300,53029971300,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971400,53029971400,G5300290971400,53029971400,1,1,1,1,1,1,1,1
G5300290971400,53029971400,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971500,53029971500,G5300290971500,53029971500,0.9999987333,1,1,1,1,1,1,1
G5300290971500,53029971500,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971500,53029971500,G5300610053301,53061053301,0.0000012667,0,0,0,0,0,0,0
G5300290971600,53029971600,G5300290971600,53029971600,1,1,1,1,1,1,1,1
G5300290971600,53029971600,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971700,53029971700,G5300290971700,53029971700,1,1,1,1,1,1,1,1
G5300290971700,53029971700,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971800,53029971800,G5300290971800,53029971800,1,1,1,1,1,1,1,1
G5300290971800,53029971800,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290971900,53029971900,G5300290971900,53029971900,1,1,1,1,1,1,1,1
G5300290971900,53029971900,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290972000,53029972000,G5300290972000,53029972000,1,1,1,1,1,1,1,1
G5300290972000,53029972000,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300290972100,53029972100,G5300290972100,53029972100,1,1,1,1,1,1,1,1
G5300290972100,53029972100,G5300290992201,53029992201,0,0,0,0,0,0,0,0
G5300310950100,53031950100,G5300090000400,53009000400,0.0000135916,0.0035136732,0.0035298922,0.0028724934,0.002959329,0.0028320435,0.0039713436,0.0008446716
G5300310950100,53031950100,G5300090000600,53009000600,0,0,0,0,0,0,0,0
G5300310950100,53031950100,G5300310950702,53031950702,0.9999864084,0.9964863268,0.9964701078,0.9971275066,0.997040671,0.9971679565,0.9960286564,0.9991553284
G5300310950100,53031950100,G5300310990000,53031990000,0,0,0,0,0,0,0,0
G5300310950201,53031950201,G5300310950702,53031950702,1,1,1,1,1,1,1,1
G5300310950202,53031950202,G5300090002300,53009002300,0.000135586,0,0,0,0,0,0,0
G5300310950202,53031950202,G5300310950202,53031950202,0.999864414,1,1,1,1,1,1,1
G5300310950300,53031950300,G5300310950300,53031950300,1,1,1,1,1,1,1,1
G5300310950400,53031950400,G5300310950300,53031950300,0.0001816279,0,0,0,0,0,0,0
G5300310950400,53031950400,G5300310950400,53031950400,0.9998183721,1,1,1,1,1,1,1
G5300310950500,53031950500,G5300090002300,53009002300,0.0000291532,0.0000017471,0.000002183,0.0000028417,0.000001974,0.0000017174,0.0000023889,0
G5300310950500,53031950500,G5300310950500,53031950500,0.9999708468,0.9999982529,0.999997817,0.9999971583,0.999998026,0.9999982826,0.9999976111,1
G5300310950601,53031950601,G5300310950601,53031950601,1,1,1,1,1,1,1,1
G5300310950602,53031950602,G5300310950602,53031950602,1,1,1,1,1,1,1,1
G5300330000100,53033000100,G5300330000100,53033000100,1,1,1,1,1,1,1,1
G5300330000200,53033000200,G5300330000200,53033000200,1,1,1,1,1,1,1,1
G5300330000300,53033000300,G5300330000300,53033000300,1,1,1,1,1,1,1,1
G5300330000401,53033000401,G5300330000401,53033000401,1,1,1,1,1,1,1,1
G5300330000402,53033000402,G5300330000402,53033000402,1,1,1,1,1,1,1,1
G5300330000500,53033000500,G5300330000500,53033000500,1,1,1,1,1,1,1,1
G5300330000500,53033000500,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330000600,53033000600,G5300330000600,53033000600,1,1,1,1,1,1,1,1
G5300330000700,53033000700,G5300330000700,53033000700,1,1,1,1,1,1,1,1
G5300330000800,53033000800,G5300330000800,53033000800,1,1,1,1,1,1,1,1
G5300330000900,53033000900,G5300330000900,53033000900,1,1,1,1,1,1,1,1
G5300330001000,53033001000,G5300330001000,53033001000,1,1,1,1,1,1,1,1
G5300330001100,53033001100,G5300330001100,53033001100,1,1,1,1,1,1,1,1
G5300330001200,53033001200,G5300330001200,53033001200,1,1,1,1,1,1,1,1
G5300330001300,53033001300,G5300330001300,53033001300,1,1,1,1,1,1,1,1
G5300330001400,53033001400,G5300330001400,53033001400,1,1,1,1,1,1,1,1
G5300330001400,53033001400,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330001500,53033001500,G5300330001500,53033001500,1,1,1,1,1,1,1,1
G5300330001500,53033001500,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330001600,53033001600,G5300330001600,53033001600,1,1,1,1,1,1,1,1
G5300330001600,53033001600,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330001700,53033001700,G5300330001701,53033001701,0.4108485393,0.4516648765,0.4478882287,0.4358638743,0.4643066121,0.4647326507,0.4280155642,0.5046324892
G5300330001700,53033001700,G5300330001702,53033001702,0.5891514607,0.5483351235,0.5521117713,0.5641361257,0.5356933879,0.5352673493,0.5719844358,0.4953675108
G5300330001800,53033001800,G5300330001800,53033001800,1,1,1,1,1,1,1,1
G5300330001900,53033001900,G5300330001900,53033001900,1,1,1,1,1,1,1,1
G5300330002000,53033002000,G5300330002000,53033002000,1,1,1,1,1,1,1,1
G5300330002100,53033002100,G5300330002100,53033002100,1,1,1,1,1,1,1,1
G5300330002200,53033002200,G5300330002200,53033002200,1,1,1,1,1,1,1,1
G5300330002400,53033002400,G5300330002400,53033002400,1,1,1,1,1,1,1,1
G5300330002500,53033002500,G5300330002500,53033002500,1,1,1,1,1,1,1,1
G5300330002600,53033002600,G5300330002600,53033002600,1,1,1,1,1,1,1,1
G5300330002700,53033002700,G5300330002700,53033002700,1,1,1,1,1,1,1,1
G5300330002800,53033002800,G5300330002800,53033002800,1,1,1,1,1,1,1,1
G5300330002900,53033002900,G5300330002900,53033002900,1,1,1,1,1,1,1,1
G5300330003000,53033003000,G5300330003000,53033003000,1,1,1,1,1,1,1,1
G5300330003100,53033003100,G5300330003100,53033003100,1,1,1,1,1,1,1,1
G5300330003100,53033003100,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330003200,53033003200,G5300330003200,53033003200,1,1,1,1,1,1,1,1
G5300330003200,53033003200,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330003300,53033003300,G5300330003300,53033003300,1,1,1,1,1,1,1,1
G5300330003400,53033003400,G5300330003400,53033003400,1,1,1,1,1,1,1,1
G5300330003500,53033003500,G5300330003500,53033003500,1,1,1,1,1,1,1,1
G5300330003600,53033003600,G5300330003600,53033003600,1,1,1,1,1,1,1,1
G5300330003800,53033003800,G5300330003800,53033003800,1,1,1,1,1,1,1,1
G5300330003900,53033003900,G5300330003900,53033003900,1,1,1,1,1,1,1,1
G5300330004000,53033004000,G5300330004000,53033004000,1,1,1,1,1,1,1,1
G5300330004100,53033004100,G5300330004100,53033004100,1,1,1,1,1,1,1,1
G5300330004200,53033004200,G5300330004200,53033004200,1,1,1,1,1,1,1,1
G5300330004300,53033004300,G5300330004301,53033004301,0.7475606321,0.4931506849,0.4444031929,0.7150964813,0.4805694498,0.4790507972,0.8770186335,0.3026755853
G5300330004300,53033004300,G5300330004302,53033004302,0.2524393679,0.5068493151,0.5555968071,0.2849035187,0.5194305502,0.5209492028,0.1229813665,0.6973244147
G5300330004400,53033004400,G5300330004400,53033004400,1,1,1,1,1,1,1,1
G5300330004500,53033004500,G5300330004500,53033004500,1,1,1,1,1,1,1,1
G5300330004600,53033004600,G5300330004600,53033004600,1,1,1,1,1,1,1,1
G5300330004700,53033004700,G5300330004700,53033004700,1,1,1,1,1,1,1,1
G5300330004800,53033004800,G5300330004800,53033004800,1,1,1,1,1,1,1,1
G5300330004900,53033004900,G5300330004900,53033004900,1,1,1,1,1,1,1,1
G5300330005000,53033005000,G5300330005000,53033005000,1,1,1,1,1,1,1,1
G5300330005100,53033005100,G5300330005100,53033005100,1,1,1,1,1,1,1,1
G5300330005200,53033005200,G5300330005200,53033005200,0.9999616455,1,1,1,1,1,1,1
G5300330005200,53033005200,G5300330005400,53033005400,0.0000383545,0,0,0,0,0,0,0
G5300330005301,53033005301,G5300330005301,53033005301,1,1,1,1,1,1,1,1
G5300330005302,53033005302,G5300330005200,53033005200,0.0000294628,0.0000078836,0.0000079181,0.0000149623,0.0000299246,0.0000291371,0,0.0000310433
G5300330005302,53033005302,G5300330005302,53033005302,0.9999705372,0.9999921164,0.9999920819,0.9999850377,0.9999700754,0.9999708629,1,0.9999689567
G5300330005400,53033005400,G5300330005400,53033005400,1,1,1,1,1,1,1,1
G5300330005600,53033005600,G5300330005600,53033005600,1,1,1,1,1,1,1,1
G5300330005600,53033005600,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330005700,53033005700,G5300330005700,53033005700,1,1,1,1,1,1,1,1
G5300330005700,53033005700,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330005801,53033005801,G5300330005801,53033005801,1,1,1,1,1,1,1,1
G5300330005802,53033005802,G5300330005802,53033005802,1,1,1,1,1,1,1,1
G5300330005802,53033005802,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330005900,53033005900,G5300330005900,53033005900,1,1,1,1,1,1,1,1
G5300330006000,53033006000,G5300330006000,53033006000,1,1,1,1,1,1,1,1
G5300330006100,53033006100,G5300330006100,53033006100,1,1,1,1,1,1,1,1
G5300330006200,53033006200,G5300330006200,53033006200,1,1,1,1,1,1,1,1
G5300330006300,53033006300,G5300330006300,53033006300,1,1,1,1,1,1,1,1
G5300330006400,53033006400,G5300330006400,53033006400,1,1,1,1,1,1,1,1
G5300330006500,53033006500,G5300330006500,53033006500,1,1,1,1,1,1,1,1
G5300330006600,53033006600,G5300330006600,53033006600,1,1,1,1,1,1,1,1
G5300330006700,53033006700,G5300330006700,53033006700,1,1,1,1,1,1,1,1
G5300330006800,53033006800,G5300330006800,53033006800,1,1,1,1,1,1,1,1
G5300330006900,53033006900,G5300330006900,53033006900,1,1,1,1,1,1,1,1
G5300330007000,53033007000,G5300330007000,53033007000,1,1,1,1,1,1,1,1
G5300330007100,53033007100,G5300330007100,53033007100,1,1,1,1,1,1,1,1
G5300330007200,53033007200,G5300330007200,53033007200,1,1,1,1,1,1,1,1
G5300330007300,53033007300,G5300330007300,53033007300,1,1,1,1,1,1,1,1
G5300330007400,53033007400,G5300330007401,53033007401,0.5099318219,0.4829825347,0.4848589126,0.5321100917,0.4799304678,0.4798356415,0.6207983193,0.454985119
G5300330007400,53033007400,G5300330007402,53033007402,0.4900681781,0.5170174653,0.5151410874,0.4678899083,0.5200695322,0.5201643585,0.3792016807,0.545014881
G5300330007500,53033007500,G5300330007500,53033007500,1,1,1,1,1,1,1,1
G5300330007600,53033007600,G5300330007600,53033007600,1,1,1,1,1,1,1,1
G5300330007700,53033007700,G5300330007700,53033007700,1,1,1,1,1,1,1,1
G5300330007800,53033007800,G5300330007800,53033007800,1,1,1,1,1,1,1,1
G5300330007900,53033007900,G5300330007900,53033007900,1,1,1,1,1,1,1,1
G5300330008001,53033008001,G5300330008001,53033008001,1,1,1,1,1,1,1,1
G5300330008001,53033008001,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330008002,53033008002,G5300330008002,53033008002,1,1,1,1,1,1,1,1
G5300330008100,53033008100,G5300330008100,53033008100,1,1,1,1,1,1,1,1
G5300330008100,53033008100,G5300330990100,53033990100,0,0,0,0,0,0,0,0
G5300330008200,53033008200,G5300330008200,53033008200,1,1,1,1,1,1,1,1
G5300330008300,53033008300,G5300330008300,53033008300,1,1,1,1,1,1,1,1
G5300330008400,53033008400,G5300330008400,53033008400,1,1,1,1,1,1,1,1
G5300330008500,53033008500,G5300330008500,53033008500,1,1,1,1,1,1,1,1
G5300330008600,53033008600,G5300330008600,53033008600,1,1,1,1,1,1,1,1
G5300330008700,53033008700,G5300330008700,53033008700,1,1,1,1,1,1,1,1
G5300330008800,53033008800,G5300330008800,53033008800,1,1,1,1,1,1,1,1
G5300330008900,53033008900,G5300330008900,53033008900,1,1,1,1,1,1,1,1
G5300330009000,53033009000,G5300330009000,53033009000,1,1,1,1,1,1,1,1
G5300330009100,53033009100,G5300330009100,53033009100,1,1,1,1,1,1,1,1
G5300330009200,53033009200,G5300330009200,53033009200,1,1,1,1,1,1,1,1
G5300330009300,53033009300,G5300330009300,53033009300,0.9999282059,0.9999209663,0.9999194319,0.9999044795,0.9998849978,0.9998825868,0.9999403016,0.9998377419
G5300330009300,53033009300,G5300330009400,53033009400,0.0000717941,0.0000790337,0.0000805681,0.0000955205,0.0001150022,0.0001174132,0.0000596984,0.0001622581
G5300330009400,53033009400,G5300330009400,53033009400,1,1,1,1,1,1,1,1
G5300330009500,53033009500,G5300330009500,53033009500,1,1,1,1,1,1,1,1
G5300330009600,53033009600,G5300330008001,53033008001,0,0,0,0,0,0,0,0
