tr1990gj,tr1990ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G53003300117,530330117,G5300330011700,53033011700,0.9943438224,0.9957530266,0.995775029,0.9950066016,0.9959949361,0.9961410654,0.9947921514,0.9993257246
G53003300117,530330117,G5300330026300,53033026300,0.0041512106,0.003065499,0.0026411889,0.0030554139,0.0026445197,0.0025543031,0.0033559968,0.0006742754
G53003300118,530330118,G5300330011800,53033011800,1,1,1,1,1,1,1,1
G53003300119,530330119,G5300330011900,53033011900,0.982685131,0.9906465184,0.9911415673,0.9901200084,0.9910507822,0.9912517248,0.98976601,0.9973721176
G53003300119,530330119,G5300330026001,53033026001,0.0082197427,0.0086876307,0.0081623239,0.0093678403,0.0082324673,0.0078774193,0.0093988227,0.0024937656
G53003300119,530330119,G5300330026300,53033026300,0.0090951263,0.0006658509,0.0006961088,0.0005121512,0.0007167506,0.000870856,0.0008351673,0.0001341169
G53003300120,530330120,G5300330012000,53033012000,0.9984133057,0.9992930473,0.9993431417,0.9993359965,0.9993766784,0.9993904156,0.9993277917,0.9995696702
G53003300120,530330120,G5300330026600,53033026600,0.0015866943,0.0007069527,0.0006568583,0.0006640035,0.0006233216,0.0006095844,0.0006722083,0.0004303298
G53003300121,530330121,G5300330012100,53033012100,1,1,1,1,1,1,1,1
G53003300201,530330201,G5300330020100,53033020100,0.9991363872,0.9994806418,0.999500458,0.9994767568,0.9995393171,0.9995430402,0.9994930584,0.9998936242
G53003300201,530330201,G5300610050600,53061050600,0.0008636128,0.0005193582,0.000499542,0.0005232432,0.0004606829,0.0004569598,0.0005069416,0.0001063758
G53003300202,530330202,G5300330020200,53033020200,0.999592128,0.9999058051,0.9999193173,0.9999074227,0.9999163711,0.9999175517,0.9998987918,0.9999673738
G53003300202,530330202,G5300610050700,53061050700,0.000407872,0.0000941949,0.0000806827,0.0000925773,0.0000836289,0.0000824483,0.0001012082,0.0000326262
G53003300203,530330203,G5300330020300,53033020300,1,1,1,1,1,1,1,1
G53003300204,530330204,G5300330020401,53033020401,0.4551301411,0.3871984928,0.391395886,0.3763996132,0.395365163,0.3987547181,0.3764642522,0.4315022247
G53003300204,530330204,G5300330020402,53033020402,0.5447551582,0.6128015072,0.608604114,0.6236003868,0.604634837,0.6012452819,0.6235357478,0.5684977753
G53003300204,530330204,G5300330021400,53033021400,0.0001147007,0,0,0,0,0,0,0
G53003300205,530330205,G5300330020500,53033020500,1,1,1,1,1,1,1,1
G53003300206,530330206,G5300330020600,53033020600,1,1,1,1,1,1,1,1
G53003300207,530330207,G5300330020700,53033020700,1,1,1,1,1,1,1,1
G53003300208,530330208,G5300330020800,53033020800,1,1,1,1,1,1,1,1
G53003300209,530330209,G5300330020900,53033020900,1,1,1,1,1,1,1,1
G53003300210,530330210,G5300330021000,53033021000,1,1,1,1,1,1,1,1
G53003300211,530330211,G5300330021100,53033021100,1,1,1,1,1,1,1,1
G53003300212,530330212,G5300330021100,53033021100,1,1,1,1,1,1,1,1
G53003300213,530330213,G5300330021300,53033021300,1,1,1,1,1,1,1,1
G53003300214,530330214,G5300330021300,53033021300,0.038559338,0.0523585603,0.0556399493,0.0563543421,0.0531374565,0.0544422442,0.0538289968,0.0477545416
G53003300214,530330214,G5300330021400,53033021400,0.961440662,0.9476414397,0.9443600507,0.9436456579,0.9468625435,0.9455577558,0.9461710032,0.9522454584
G53003300215,530330215,G5300330021400,53033021400,0.0007122613,0.0008618832,0.001158413,0.0007358352,0.0012437811,0.0012322859,0.0006711409,0.0084745763
G53003300215,530330215,G5300330021500,53033021500,0.9992877387,0.9991381168,0.998841587,0.9992641648,0.9987562189,0.9987677141,0.9993288591,0.9915254237
G53003300216,530330216,G5300330021600,53033021600,1,1,1,1,1,1,1,1
G53003300217,530330217,G5300330021700,53033021700,1,1,1,1,1,1,1,1
G5300330021801,53033021801,G5300330021700,53033021700,0.0015793166,0.0011726384,0.0012321774,0.001510574,0.0016835017,0.0015938795,0.0005750431,0.0032493907
G5300330021801,53033021801,G5300330021802,53033021802,0.0000150572,0,0,0,0,0,0,0
G5300330021801,53033021801,G5300330021803,53033021803,0.5042414087,0.4959052794,0.4909058512,0.5072853838,0.5084860713,0.5139179138,0.4591003686,0.5782519014
G5300330021801,53033021801,G5300330021804,53033021804,0.4924856167,0.5007166124,0.5058968491,0.4889224572,0.4882154882,0.4829454893,0.538240368,0.41754671
G5300330021801,53033021801,G5300610051918,53061051918,0.0016786008,0.0022054698,0.0019651222,0.002281585,0.0016149388,0.0015427174,0.0020842202,0.0009519978
G5300330021802,53033021802,G5300330021802,53033021802,1,1,1,1,1,1,1,1
G5300330021901,53033021901,G5300330021904,53033021904,0.0066566694,0.0000401864,0.0000558662,0.0000492715,0.0000738113,0.0000717317,0.0000988285,0
G5300330021901,53033021901,G5300330021905,53033021905,0.3879662146,0.5426470503,0.5454222204,0.5701993118,0.5253202115,0.5189297766,0.5689520606,0.3965876106
G5300330021901,53033021901,G5300330021906,53033021906,0.6028155797,0.4573127632,0.4545219134,0.4297514167,0.4746059772,0.4809984917,0.4309491109,0.6034123894
G5300330021901,53033021901,G5300330032319,53033032319,0.0025545921,0,0,0,0,0,0,0
G5300330021901,53033021901,G5300330032321,53033032321,0.0000069441,0,0,0,0,0,0,0
G5300330021903,53033021903,G5300330021903,53033021903,0.9388553627,0.9779876325,0.9783094104,0.9763121272,0.9836678274,0.98426109,0.9743577419,0.9965503874
G5300330021903,53033021903,G5300330021905,53033021905,0.0611446373,0.0220123675,0.0216905896,0.0236878728,0.0163321726,0.01573891,0.0256422581,0.0034496126
G5300330021904,53033021904,G5300330021904,53033021904,1,1,1,1,1,1,1,1
G5300330022001,53033022001,G5300330022001,53033022001,1,1,1,1,1,1,1,1
G5300330022003,53033022003,G5300330022003,53033022003,1,1,1,1,1,1,1,1
G5300330022004,53033022004,G5300330021903,53033021903,0.0004629824,0,0,0,0,0,0,0
G5300330022004,53033022004,G5300330022005,53033022005,0.6257787923,0.4978952907,0.492632284,0.5074935401,0.5031328321,0.506626506,0.4185185185,0.5903307888
G5300330022004,53033022004,G5300330022006,53033022006,0.3585999868,0.4934227835,0.4986604153,0.4852713178,0.4871553885,0.4828313253,0.5734567901,0.3982188295
G5300330022004,53033022004,G5300330022400,53033022400,0.0151582385,0.0086819258,0.0087073007,0.0072351421,0.0097117794,0.0105421687,0.0080246914,0.0114503817
G53003300221,530330221,G5300330022101,53033022101,0.4313419179,0.5391468005,0.5469804464,0.5569731632,0.5461565462,0.5417092271,0.5600886918,0.4932659933
G53003300221,530330221,G5300330022102,53033022102,0.567183119,0.4608531995,0.4530195536,0.4430268368,0.4538434538,0.4582907729,0.4399113082,0.5067340067
G53003300221,530330221,G5300330022300,53033022300,0.0014749631,0,0,0,0,0,0,0
G5300330022201,53033022201,G5300330022101,53033022101,0.0426819167,0.0323895324,0.0297489929,0.0305220884,0.0304726368,0.0301386377,0.036971831,0.0148305085
G5300330022201,53033022201,G5300330022201,53033022201,0.9569237588,0.9676104676,0.9702510071,0.9694779116,0.9695273632,0.9698613623,0.963028169,0.9851694915
G5300330022201,53033022201,G5300330022300,53033022300,0.0003943245,0,0,0,0,0,0,0
G5300330022202,53033022202,G5300330022202,53033022202,1,1,1,1,1,1,1,1
G5300330022298,53033022298,G5300330022203,53033022203,0.9944278005,1,1,1,1,1,1,1
G5300330022298,53033022298,G5300330022400,53033022400,0.0055721995,0,0,0,0,0,0,0
G5300330022398,53033022398,G5300330022300,53033022300,1,1,1,1,1,1,1,1
G53003300224,530330224,G5300330022400,53033022400,0.9973632569,1,1,1,1,1,1,1
G53003300224,530330224,G5300330022500,53033022500,0.0026367431,0,0,0,0,0,0,0
G53003300225,530330225,G5300330022400,53033022400,0.0136074508,0.0007335412,0.0008950548,0.0007698229,0.0003827019,0.0003637686,0,0.0007745933
G53003300225,530330225,G5300330022500,53033022500,0.9863925492,0.9992664588,0.9991049452,0.9992301771,0.9996172981,0.9996362314,1,0.9992254067
G5300330022601,53033022601,G5300330021903,53033021903,0.0001389951,0.0000050935,0.0000052034,0.0000047143,0.0000065246,0.0000070472,0.0000037361,0.0000134941
G5300330022601,53033022601,G5300330022603,53033022603,0.497912595,0.5174215492,0.5080201792,0.5093702857,0.5137217991,0.5192899893,0.5078364258,0.5284315123
G5300330022601,53033022601,G5300330022604,53033022604,0.5019484099,0.4825733572,0.4919746174,0.490625,0.4862716763,0.4807029635,0.4921598381,0.4715549937
G5300330022602,53033022602,G5300330022605,53033022605,0.6312322241,0.4031507718,0.4056668029,0.3824959481,0.4260236122,0.4331240946,0.2828014184,0.6133333333
G5300330022602,53033022602,G5300330022606,53033022606,0.3680900375,0.596604558,0.5941125373,0.6172227604,0.5737729385,0.5666803641,0.7168395692,0.3866666667
G5300330022602,53033022602,G5300330022801,53033022801,0.0005937796,0.0002446702,0.0002206598,0.0002812914,0.0002034493,0.0001955412,0.0003590123,0
G5300330022602,53033022602,G5300330032309,53033032309,0.0000839588,0,0,0,0,0,0,0
G53003300227,530330227,G5300330022701,53033022701,0.1973104818,0.2721419185,0.3106376161,0.2182767624,0.377159309,0.3930950939,0.2390374332,0.5828025478
G53003300227,530330227,G5300330022702,53033022702,0.2901424263,0.4633458107,0.4516343793,0.4824994672,0.3940149498,0.3820976812,0.4720736836,0.2777969304
G53003300227,530330227,G5300330022703,53033022703,0.4994267331,0.2638633377,0.2371034925,0.298694517,0.2280870122,0.2241066021,0.2877005348,0.1393312102
G53003300227,530330227,G5300330023700,53033023700,0.0003133681,0.000517527,0.000464307,0.0005292534,0.0004188314,0.0003977761,0.0006535891,0.0000693117
G53003300227,530330227,G5300330024000,53033024000,0.0042181039,0.0000152054,0.0000185378,0,0.0000370163,0.0000350433,0.0000618785,0
G53003300227,530330227,G5300330024100,53033024100,0.0085888867,0.0001162007,0.0001416673,0,0.0002828814,0.0002678035,0.0004728808,0
G5300330022801,53033022801,G5300330022606,53033022606,0.0009208811,0.0010813075,0.0011200591,0.001058923,0.001126365,0.0011790877,0.0010114922,0.0011914823
G5300330022801,53033022801,G5300330022801,53033022801,0.9990791189,0.9989186925,0.9988799409,0.998941077,0.998873635,0.9988209123,0.9989885078,0.9988085177
G5300330022802,53033022802,G5300330022802,53033022802,1,1,1,1,1,1,1,1
G5300330022803,53033022803,G5300330022803,53033022803,1,1,1,1,1,1,1,1
G53003300229,530330229,G5300330022901,53033022901,0.297074859,0.3246410109,0.3097412481,0.3363598844,0.2870710784,0.2830969267,0.3293697979,0.1430499325
G53003300229,530330229,G5300330022902,53033022902,0.7009955158,0.6713930682,0.6861531026,0.6593670849,0.7093426181,0.713406416,0.6661043375,0.8565628367
G53003300229,530330229,G5300330023000,53033023000,0.0019296252,0.0039659209,0.0041056493,0.0042730306,0.0035863035,0.0034966572,0.0045258647,0.0003872308
G53003300230,530330230,G5300330022902,53033022902,0.0035989798,0.0030120337,0.0029516326,0.0035639743,0.0033321982,0.0032818943,0.003544185,0.001873022
G53003300230,530330230,G5300330023000,53033023000,0.9964010202,0.9969879663,0.9970483674,0.9964360257,0.9966678018,0.9967181057,0.996455815,0.998126978
G53003300231,530330231,G5300330023100,53033023100,1,1,1,1,1,1,1,1
G53003300232,530330232,G5300330023201,53033023201,0.5185545992,0.5869539895,0.5895209147,0.5986427533,0.5695146613,0.5775017913,0.5383259912,0.5820630982
G53003300232,530330232,G5300330023202,53033023202,0.4814454008,0.4130460105,0.4104790853,0.4013572467,0.4304853387,0.4224982087,0.4616740088,0.4179369018
G53003300233,530330233,G5300330023300,53033023300,1,1,1,1,1,1,1,1
G5300330023401,53033023401,G5300330023401,53033023401,1,1,1,1,1,1,1,1
G5300330023402,53033023402,G5300330023403,53033023403,0.6484514403,0.5201647412,0.5603452774,0.539484644,0.5661638217,0.5623535025,0.5571831706,0.6009086361
G5300330023402,53033023402,G5300330023404,53033023404,0.3515485597,0.4798352588,0.4396547226,0.460515356,0.4338361783,0.4376464975,0.4428168294,0.3990913639
G53003300235,530330235,G5300330023500,53033023500,1,1,1,1,1,1,1,1
G5300330023601,53033023601,G5300330023601,53033023601,0.9986774421,0.9940680612,0.9935727788,0.9962264151,0.9918397626,0.9921819474,0.9969834087,0.9868613139
G5300330023601,53033023601,G5300330023700,53033023700,0.0013225579,0.0059319388,0.0064272212,0.0037735849,0.0081602374,0.0078180526,0.0030165913,0.0131386861
G5300330023602,53033023602,G5300330023603,53033023603,0.4019979702,0.4719448162,0.491613723,0.4501436192,0.5087917042,0.5212968849,0.4563106796,0.5368384642
G5300330023602,53033023602,G5300330023604,53033023604,0.5980020298,0.5280551838,0.508386277,0.5498563808,0.4912082958,0.4787031151,0.5436893204,0.4631615358
G53003300237,530330237,G5300330023700,53033023700,1,1,1,1,1,1,1,1
G5300330023801,53033023801,G5300330023801,53033023801,1,1,1,1,1,1,1,1
G5300330023802,53033023802,G5300330023803,53033023803,0.3090803856,0.5829103215,0.5659192825,0.7569444444,0.6590214067,0.667140825,0.8235294118,0.6012396694
G5300330023802,53033023802,G5300330023804,53033023804,0.6909196144,0.4170896785,0.4340807175,0.2430555556,0.3409785933,0.332859175,0.1764705882,0.3987603306
G53003300239,530330239,G5300330023804,53033023804,0.0006633922,0,0,0,0,0,0,0
G53003300239,530330239,G5300330023900,53033023900,0.9993366078,1,1,1,1,1,1,1
G53003300240,530330240,G5300330022701,53033022701,0.0018740373,0.000064211,0.0000760081,0.0001139529,0.0000674058,0.0000627784,0.0000863006,0.0000439596
G53003300240,530330240,G5300330024000,53033024000,0.9981259627,0.999935789,0.9999239919,0.9998860471,0.9999325942,0.9999372216,0.9999136994,0.9999560404
G53003300241,530330241,G5300330022701,53033022701,0.0008824045,0.0004660086,0.0004468787,0.0005032871,0.0004578704,0.0004445534,0.0004624362,0.0003973537
G53003300241,530330241,G5300330024000,53033024000,0.0056004756,0.0073301919,0.0071023359,0.006986097,0.007008287,0.0071914974,0.0072000969,0.0044659645
G53003300241,530330241,G5300330024100,53033024100,0.9935171199,0.9922037995,0.9924507854,0.9925106159,0.9925338426,0.9923639492,0.9923374669,0.9951366818
G53003300242,530330242,G5300330024200,53033024200,1,1,1,1,1,1,1,1
G53003300243,530330243,G5300330024300,53033024300,0.993264501,0.9989658738,0.9989464812,0.9988116459,0.998822606,0.9988921713,0.9983060418,1
G53003300243,530330243,G5300330024400,53033024400,0.006735499,0.0010341262,0.0010535188,0.0011883541,0.001177394,0.0011078287,0.0016939582,0
G53003300244,530330244,G5300330024300,53033024300,0.0280801738,0.0012725288,0.0013663531,0.0013238041,0.0014342964,0.0016760846,0.0017615565,0.0012376469
G53003300244,530330244,G5300330024400,53033024400,0.9719198262,0.9987274712,0.9986336469,0.9986761959,0.9985657036,0.9983239154,0.9982384435,0.9987623531
G53003300245,530330245,G5300330024400,53033024400,0.0036159687,0.0000184877,0.0000174708,0.0000186379,0.0000178568,0.0000174606,0.000017115,0.0000264574
G53003300245,530330245,G5300330024500,53033024500,0.9909447418,0.9952414071,0.995208656,0.9951840207,0.9950394495,0.9951494909,0.9948892098,0.9967813267
G53003300245,530330245,G5300330024601,53033024601,0.0054392895,0.0047401052,0.0047738731,0.0047973414,0.0049426937,0.0048330484,0.0050936753,0.0031922159
G53003300246,530330246,G5300330024500,53033024500,0.0004813365,0.0003487189,0.0003578709,0.0003581017,0.0003594628,0.0003542647,0.0003597869,0.0003530217
G53003300246,530330246,G5300330024601,53033024601,0.587341233,0.5537468232,0.5654916642,0.5667274273,0.5702266043,0.5738602531,0.5722302247,0.5304162091
G53003300246,530330246,G5300330024602,53033024602,0.4121774305,0.4459044578,0.4341504649,0.432914471,0.4294139329,0.4257854821,0.4274099884,0.4692307692
G5300330024701,53033024701,G5300330024701,53033024701,0.9974323782,1,1,1,1,1,1,1
G5300330024701,53033024701,G5300330024800,53033024800,0.0025676218,0,0,0,0,0,0,0
G5300330024798,53033024798,G5300330023900,53033023900,0.0000002958,0,0,0,0,0,0,0
G5300330024798,53033024798,G5300330024702,53033024702,0.9999997042,1,1,1,1,1,1,1
G53003300248,530330248,G5300330024701,53033024701,0.0044306344,0.0229998034,0.0264471058,0.0203466466,0.0317234848,0.0324909747,0,0.0695742471
G53003300248,530330248,G5300330024800,53033024800,0.9955693656,0.9770001966,0.9735528942,0.9796533534,0.9682765152,0.9675090253,1,0.9304257529
G5300330024901,53033024901,G5300330024901,53033024901,1,1,1,1,1,1,1,1
G5300330024902,53033024902,G5300330024902,53033024902,1,1,1,1,1,1,1,1
G5300330024903,53033024903,G5300330024903,53033024903,1,1,1,1,1,1,1,1
G5300330025002,53033025002,G5300330025003,53033025003,0.1741813626,0.5111524164,0.490224475,0.5238095238,0.467896679,0.4529209622,0.5179794521,0.1550802139
G5300330025002,53033025002,G5300330025005,53033025005,0.2098802941,0.2440254912,0.2577842143,0.2371794872,0.2863468635,0.3065292096,0.227739726,0.6524064171
G5300330025002,53033025002,G5300330025006,53033025006,0.6159383433,0.2448220924,0.2519913106,0.239010989,0.2457564576,0.2405498282,0.2542808219,0.192513369
G5300330025098,53033025098,G5300330025001,53033025001,1,1,1,1,1,1,1,1
G53003300251,530330251,G5300330025101,53033025101,0.321081804,0.5781298062,0.574420037,0.5815804434,0.5814606742,0.5801063022,0.538,0.6471774194
G53003300251,530330251,G5300330025102,53033025102,0.678918196,0.4218701938,0.425579963,0.4184195566,0.4185393258,0.4198936978,0.462,0.3528225806
G53003300252,530330252,G5300330025200,53033025200,0.9999819611,1,1,1,1,1,1,1
G53003300252,530330252,G5300330025400,53033025400,0.0000180389,0,0,0,0,0,0,0
G53003300253,530330253,G5300330025301,53033025301,0.4777218714,0.5794245289,0.5793946482,0.5991881825,0.5573705366,0.5695225521,0.6454293333,0.4847916621
G53003300253,530330253,G5300330025302,53033025302,0.5222781286,0.4205754711,0.4206053518,0.4008118175,0.4426294634,0.4304774479,0.3545706667,0.5152083379
G53003300254,530330254,G5300330025400,53033025400,1,1,1,1,1,1,1,1
G53003300255,530330255,G5300330025500,53033025500,1,1,1,1,1,1,1,1
G53003300256,530330256,G5300330025601,53033025601,0.3623811754,0.445053246,0.4655658977,0.4334964115,0.5075078274,0.5137222421,0.4370518313,0.718991697
G53003300256,530330256,G5300330025602,53033025602,0.6376188246,0.554946754,0.5344341023,0.5665035885,0.4924921726,0.4862777579,0.5629481687,0.281008303
G53003300257,530330257,G5300330025701,53033025701,0.5894413425,0.6096372472,0.6385305914,0.5667135106,0.7019291347,0.7095260385,0.429713044,0.9422506971
G53003300257,530330257,G5300330025702,53033025702,0.4105586575,0.3903627528,0.3614694086,0.4332864894,0.2980708653,0.2904739615,0.570286956,0.0577493029
G5300330025801,53033025801,G5300330025805,53033025805,0.4175755489,0.5070269166,0.500694801,0.5122879525,0.5067549539,0.4993987876,0.5529800658,0.4326882039
G5300330025801,53033025801,G5300330025806,53033025806,0.5824244511,0.4929730834,0.499305199,0.4877120475,0.4932450461,0.5006012124,0.4470199342,0.5673117961
G5300330025802,53033025802,G5300330025803,53033025803,0.3430337568,0.5095722052,0.507538512,0.4982222222,0.553248493,0.5572694454,0.4358178054,0.7685009488
G5300330025802,53033025802,G5300330025804,53033025804,0.6569662432,0.4904277948,0.492461488,0.5017777778,0.446751507,0.4427305546,0.5641821946,0.2314990512
G53003300259,530330259,G5300330025806,53033025806,0.0004381674,0,0,0,0,0,0,0
G53003300259,530330259,G5300330026200,53033026200,0.9995618326,1,1,1,1,1,1,1
G5300330026001,53033026001,G5300330026001,53033026001,1,1,1,1,1,1,1,1
