GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ET1001,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010
"G53004909508","1990","WA",,,,,,,,,"9508",,,"99","Pacific","049",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000096469","0000183985","BNA 9508","S","+46613777","-124055924",,1759,1654,0,25,26,2,39,0,0,0,13
"G53004909513","1990","WA",,,,,,,,,"9513",,,"99","Pacific","049",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000039983","0000000000","BNA 9513","S","+46526679","-123779547",,0,0,0,0,0,0,0,0,0,0,0
"G53005109701","1990","WA",,,,,,,,,"9701",,,"99","Pend Oreille","051",,,"9","9999",,,,"9999","4","Washington","53",,,,"0001809300","0000021653","BNA 9701","S","+48770599","-117282057",,1933,1873,4,24,6,0,13,0,2,0,11
"G53005109702","1990","WA",,,,,,,,,"9702",,,"99","Pend Oreille","051",,,"9","9999",,,,"9999","4","Washington","53",,,,"0001211599","0000033099","BNA 9702","S","+48383591","-117274446",,2089,1930,7,126,5,0,13,0,7,0,1
"G53005109703","1990","WA",,,,,,,,,"9703",,,"99","Pend Oreille","051",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000022522","0000001184","BNA 9703","S","+48187905","-117066730",,1967,1901,0,15,4,0,29,0,3,0,15
"G53005109704","1990","WA",,,,,,,,,"9704",,,"99","Pend Oreille","051",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000417243","0000004899","BNA 9704","S","+48150927","-117343549",,1555,1519,0,11,7,0,17,0,0,0,1
"G53005109705","1990","WA",,,,,,,,,"9705",,,"99","Pend Oreille","051",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000166562","0000003561","BNA 9705","S","+48100285","-117129334",,1371,1341,1,18,3,0,4,0,0,0,4
"G5300530060101","1990","WA",,,,,,,,,"060101",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000007077","0000000000","Tract 601.01","S","+47300282","-122409078",,4080,3727,66,24,187,0,52,0,1,5,18
"G5300530060102","1990","WA",,,,,,,,,"060102",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004780","0000000000","Tract 601.02","S","+47280142","-122369426",,4293,3684,188,43,260,5,70,5,5,5,28
"G53005300602","1990","WA",,,,,,,,,"0602",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000014389","0000008858","Tract 602","S","+47266067","-122410128",,274,235,9,19,1,0,6,0,0,0,4
"G5300530060299","1990","WA",,,,,,,,,"060299",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000000000","0000000000","Tract 602.99","S","+47272956","-122417935",,271,207,14,7,7,0,21,0,0,1,14
"G53005300603","1990","WA",,,,,,,,,"0603",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004884","0000009571","Tract 603","S","+47306300","-122525702",,3127,2866,110,20,74,1,32,2,10,1,11
"G53005300604","1990","WA",,,,,,,,,"0604",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002549","0000003992","Tract 604","S","+47285600","-122484311",,3991,3729,86,39,49,2,56,3,9,1,17
"G53005300605","1990","WA",,,,,,,,,"0605",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002144","0000000663","Tract 605","S","+47274850","-122475399",,4064,3838,66,30,49,0,62,2,0,3,14
"G53005300606","1990","WA",,,,,,,,,"0606",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002124","0000004750","Tract 606","S","+47273329","-122454418",,5527,4944,243,45,128,6,93,11,9,6,42
"G53005300607","1990","WA",,,,,,,,,"0607",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002067","0000000000","Tract 607","S","+47260850","-122477123",,7236,6578,190,81,206,8,104,10,7,8,44
"G53005300608","1990","WA",,,,,,,,,"0608",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002562","0000000000","Tract 608","S","+47265950","-122495499",,5268,4919,82,33,99,1,67,8,3,20,36
"G5300530060901","1990","WA",,,,,,,,,"060901",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004324","0000001463","Tract 609.01","S","+47282267","-122522216",,8364,7035,635,40,375,10,138,16,2,20,93
"G5300530060902","1990","WA",,,,,,,,,"060902",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004639","0000001017","Tract 609.02","S","+47265138","-122524128",,8857,7608,607,61,385,16,95,11,6,7,61
"G53005300610","1990","WA",,,,,,,,,"0610",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005901","0000001723","Tract 610","S","+47248350","-122537726",,7323,6225,514,65,249,15,159,13,8,13,62
"G53005300611","1990","WA",,,,,,,,,"0611",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004437","0000000044","Tract 611","S","+47246500","-122492141",,6020,5084,499,76,168,8,108,7,3,11,56
"G53005300612","1990","WA",,,,,,,,,"0612",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001895","0000000000","Tract 612","S","+47248700","-122472649",,5059,3708,920,111,118,17,99,8,8,18,52
"G53005300613","1990","WA",,,,,,,,,"0613",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001579","0000000000","Tract 613","S","+47250650","-122458004",,4708,2247,1725,214,314,23,50,51,18,3,63
"G53005300614","1990","WA",,,,,,,,,"0614",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000000932","0000000000","Tract 614","S","+47250800","-122446249",,3617,1607,913,134,677,11,28,23,8,15,201
"G53005300615","1990","WA",,,,,,,,,"0615",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001164","0000000000","Tract 615","S","+47262800","-122449083",,4359,3724,307,66,136,2,80,5,4,2,33
"G5300530061601","1990","WA",,,,,,,,,"061601",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000000775","0000000000","Tract 616.01","S","+47254250","-122438326",,1108,887,101,43,34,0,26,7,2,1,7
"G5300530061602","1990","WA",,,,,,,,,"061602",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001048","0000000000","Tract 616.02","S","+47240250","-122435899",,715,486,134,25,18,0,16,7,3,2,24
"G53005300617","1990","WA",,,,,,,,,"0617",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002597","0000000006","Tract 617","S","+47237850","-122456898",,4115,1490,1630,85,715,28,58,40,14,15,40
"G53005300618","1990","WA",,,,,,,,,"0618",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001382","0000000000","Tract 618","S","+47227200","-122449699",,2955,2196,349,83,136,7,71,7,8,15,83
"G53005300619","1990","WA",,,,,,,,,"0619",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001039","0000000000","Tract 619","S","+47227250","-122433573",,2043,1547,233,62,111,4,45,4,5,4,28
"G53005300620","1990","WA",,,,,,,,,"0620",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002069","0000000026","Tract 620","S","+47229200","-122416849",,4215,2925,432,199,392,3,90,14,27,4,129
"G53005300621","1990","WA",,,,,,,,,"0621",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002558","0000000035","Tract 621","S","+47231150","-122402529",,2947,1604,622,314,230,3,39,21,16,6,92
"G53005300622","1990","WA",,,,,,,,,"0622",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000001891","0000000000","Tract 622","S","+47213916","-122400767",,3010,520,534,91,1638,4,66,9,6,24,118
"G53005300623","1990","WA",,,,,,,,,"0623",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002445","0000000000","Tract 623","S","+47213950","-122415424",,4167,2824,632,134,308,5,82,38,2,5,137
"G53005300624","1990","WA",,,,,,,,,"0624",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002275","0000000000","Tract 624","S","+47214300","-122431874",,5285,4574,288,103,168,3,70,3,5,14,57
"G53005300625","1990","WA",,,,,,,,,"0625",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002874","0000000000","Tract 625","S","+47214550","-122450049",,7290,5642,680,178,501,4,124,15,8,27,111
"G53005300626","1990","WA",,,,,,,,,"0626",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002309","0000000000","Tract 626","S","+47220100","-122466849",,1682,1396,117,28,53,0,30,5,5,13,35
"G53005300627","1990","WA",,,,,,,,,"0627",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004644","0000000006","Tract 627","S","+47221450","-122478408",,1098,757,190,30,49,3,26,9,13,3,18
"G5300530062801","1990","WA",,,,,,,,,"062801",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003809","0000000009","Tract 628.01","S","+47222495","-122493919",,5515,4027,971,64,225,8,82,34,6,6,92
"G5300530062802","1990","WA",,,,,,,,,"062802",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003114","0000000000","Tract 628.02","S","+47194400","-122495899",,4134,3035,566,76,303,11,85,7,6,12,33
"G53005300629","1990","WA",,,,,,,,,"0629",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002857","0000000000","Tract 629","S","+47200150","-122477474",,5789,4607,503,111,259,9,172,26,17,15,70
"G53005300630","1990","WA",,,,,,,,,"0630",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002249","0000000000","Tract 630","S","+47196500","-122467401",,3157,2532,312,40,145,3,62,4,1,3,55
"G53005300631","1990","WA",,,,,,,,,"0631",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002337","0000000106","Tract 631","S","+47197450","-122450099",,4022,3261,308,62,266,3,71,8,7,5,31
"G53005300632","1990","WA",,,,,,,,,"0632",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002368","0000000000","Tract 632","S","+47198333","-122430549",,4712,3925,275,102,232,5,86,6,16,7,58
"G53005300633","1990","WA",,,,,,,,,"0633",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003364","0000000000","Tract 633","S","+47199523","-122407432",,5861,3376,1409,118,631,20,109,26,7,24,141
"G53005300634","1990","WA",,,,,,,,,"0634",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003867","0000000000","Tract 634","S","+47181950","-122430524",,6476,5150,498,117,464,6,132,13,3,24,69
"G53005300635","1990","WA",,,,,,,,,"0635",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003882","0000000017","Tract 635","S","+47180483","-122451503",,7590,4713,1240,77,1231,14,118,21,8,35,133
"G53005300701","1990","WA",,,,,,,,,"0701",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0001906711","0000003152","Tract 701","S","+46983454","-121740054",,2121,2038,7,38,19,0,17,0,0,0,2
"G5300530070201","1990","WA",,,,,,,,,"070201",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000041310","0000000041","Tract 702.01","S","+47115033","-122178810",,5917,5680,10,58,37,2,77,0,1,10,42
"G5300530070202","1990","WA",,,,,,,,,"070202",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000097112","0000000220","Tract 702.02","S","+47140563","-122057938",,9285,8993,56,72,64,1,68,1,2,3,25
"G5300530070301","1990","WA",,,,,,,,,"070301",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000035324","0000008395","Tract 703.01","S","+47227048","-122160311",,6250,6010,14,47,68,2,80,1,1,6,21
"G5300530070303","1990","WA",,,,,,,,,"070303",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000020863","0000001121","Tract 703.03","S","+47195227","-122191711",,6084,5820,18,43,65,0,106,0,1,2,29
"G5300530070304","1990","WA",,,,,,,,,"070304",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000014003","0000000801","Tract 703.04","S","+47180889","-122151058",,5957,5695,6,56,61,3,93,0,3,9,31
"G5300530070305","1990","WA",,,,,,,,,"070305",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000010407","0000000037","Tract 703.05","S","+47159200","-122150460",,3758,3548,34,63,25,2,63,0,2,0,21
"G53005300704","1990","WA",,,,,,,,,"0704",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000029735","0000000000","Tract 704","S","+47113764","-122219811",,4521,4289,4,38,58,0,75,0,11,6,40
"G53005300705","1990","WA",,,,,,,,,"0705",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000008794","0000000283","Tract 705","S","+47210374","-122301369",,3202,2981,29,56,66,0,36,0,3,4,27
"G53005300706","1990","WA",,,,,,,,,"0706",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000010864","0000000239","Tract 706","S","+47237253","-122238944",,681,609,3,19,33,0,14,0,0,3,0
"G5300530070701","1990","WA",,,,,,,,,"070701",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000016584","0000000021","Tract 707.01","S","+47232200","-122272570",,6312,6014,13,59,122,4,60,3,3,6,28
"G5300530070702","1990","WA",,,,,,,,,"070702",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000013969","0000000103","Tract 707.02","S","+47239650","-122314449",,7008,6570,62,70,150,2,110,5,1,1,37
"G53005300708","1990","WA",,,,,,,,,"0708",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003169","0000013392","Tract 708","S","+47306323","-122443171",,1997,1904,9,20,37,1,20,0,0,0,6
"G53005300709","1990","WA",,,,,,,,,"0709",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000018669","0000000462","Tract 709","S","+47244121","-122360349",,5595,4757,160,189,187,7,159,12,6,16,102
"G53005300710","1990","WA",,,,,,,,,"0710",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000017621","0000000091","Tract 710","S","+47205321","-122372159",,6061,5671,72,97,114,0,67,4,9,2,25
"G53005300711","1990","WA",,,,,,,,,"0711",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000006545","0000000000","Tract 711","S","+47169050","-122375574",,2266,2153,14,30,28,6,20,0,0,0,15
"G5300530071202","1990","WA",,,,,,,,,"071202",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000015652","0000000000","Tract 712.02","S","+47173648","-122333512",,6826,6468,62,62,112,1,64,1,6,6,44
"G5300530071203","1990","WA",,,,,,,,,"071203",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000008703","0000000000","Tract 712.03","S","+47153073","-122280019",,7025,6541,75,44,167,15,128,1,3,6,45
"G5300530071204","1990","WA",,,,,,,,,"071204",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000010906","0000000000","Tract 712.04","S","+47167751","-122248345",,7088,6595,69,40,231,1,110,0,2,1,39
"G5300530071302","1990","WA",,,,,,,,,"071302",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000022057","0000000000","Tract 713.02","S","+47138350","-122381300",,6324,5913,99,49,152,6,62,0,3,1,39
"G5300530071303","1990","WA",,,,,,,,,"071303",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000015815","0000000000","Tract 713.03","S","+47129562","-122332180",,7174,6655,124,60,162,2,109,4,4,1,53
"G5300530071304","1990","WA",,,,,,,,,"071304",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005372","0000000000","Tract 713.04","S","+47141224","-122304229",,3016,2833,12,24,71,1,52,0,5,1,17
"G5300530071401","1990","WA",,,,,,,,,"071401",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000024915","0000000065","Tract 714.01","S","+47074584","-122366233",,5655,4952,220,57,252,10,87,3,2,9,63
"G5300530071403","1990","WA",,,,,,,,,"071403",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005175","0000000971","Tract 714.03","S","+47107610","-122448531",,3579,3015,185,49,198,1,70,5,3,15,38
"G5300530071404","1990","WA",,,,,,,,,"071404",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005042","0000000000","Tract 714.04","S","+47104010","-122416570",,7654,5826,590,101,731,5,161,17,10,52,161
"G5300530071405","1990","WA",,,,,,,,,"071405",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000009290","0000000000","Tract 714.05","S","+47080800","-122414594",,4572,3825,242,72,240,9,97,9,10,20,48
"G5300530071501","1990","WA",,,,,,,,,"071501",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000008327","0000000000","Tract 715.01","S","+47126910","-122414338",,8509,6737,640,99,715,6,130,11,5,36,130
"G5300530071503","1990","WA",,,,,,,,,"071503",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005600","0000000039","Tract 715.03","S","+47132809","-122450073",,4710,3841,287,49,324,5,92,3,1,25,83
"G5300530071504","1990","WA",,,,,,,,,"071504",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002664","0000000000","Tract 715.04","S","+47146333","-122443686",,5445,4884,149,47,254,0,73,1,2,1,34
"G53005300716","1990","WA",,,,,,,,,"0716",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000008934","0000000000","Tract 716","S","+47168733","-122411602",,6036,5117,318,102,291,12,94,11,9,7,75
"G5300530071701","1990","WA",,,,,,,,,"071701",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004592","0000000051","Tract 717.01","S","+47165437","-122452772",,7740,5635,1053,96,560,12,191,35,2,21,135
"G5300530071702","1990","WA",,,,,,,,,"071702",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000002941","0000000000","Tract 717.02","S","+47155350","-122455199",,3947,3291,216,85,201,3,68,3,4,9,67
"G5300530071802","1990","WA",,,,,,,,,"071802",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003042","0000000000","Tract 718.02","S","+47152267","-122501085",,8174,4414,1751,128,1179,29,269,70,12,110,212
"G5300530071803","1990","WA",,,,,,,,,"071803",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004730","0000000000","Tract 718.03","S","+47187100","-122507871",,3233,2308,420,41,232,7,111,23,2,5,84
"G5300530071804","1990","WA",,,,,,,,,"071804",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000006276","0000000000","Tract 718.04","S","+47171650","-122486386",,6135,3973,913,97,827,10,120,18,4,41,132
"G5300530071901","1990","WA",,,,,,,,,"071901",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004176","0000000018","Tract 719.01","S","+47157933","-122515976",,4551,3411,386,48,460,6,99,12,2,28,99
"G5300530071902","1990","WA",,,,,,,,,"071902",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000006292","0000002727","Tract 719.02","S","+47152500","-122535714",,5313,4659,169,28,273,10,111,6,4,14,39
"G53005300720","1990","WA",,,,,,,,,"0720",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003620","0000000793","Tract 720","S","+47121800","-122550879",,5352,3345,1059,127,337,15,243,35,15,22,154
"G5300530072105","1990","WA",,,,,,,,,"072105",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004587","0000000031","Tract 721.05","S","+47191753","-122556500",,5817,4878,359,41,406,7,79,8,1,12,26
"G5300530072106","1990","WA",,,,,,,,,"072106",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003418","0000000000","Tract 721.06","S","+47187231","-122532637",,5569,4397,582,55,291,2,112,27,7,22,74
"G5300530072107","1990","WA",,,,,,,,,"072107",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004894","0000000161","Tract 721.07","S","+47168066","-122556594",,4174,3505,264,23,249,7,82,5,11,8,20
"G5300530072108","1990","WA",,,,,,,,,"072108",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000003266","0000001032","Tract 721.08","S","+47145550","-122556174",,5335,3944,493,73,483,21,165,29,23,28,76
"G5300530072109","1990","WA",,,,,,,,,"072109",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004237","0000010555","Tract 721.09","S","+47169205","-122611686",,3206,2671,235,27,141,2,59,12,3,4,52
"G5300530072110","1990","WA",,,,,,,,,"072110",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004313","0000000000","Tract 721.10","S","+47162298","-122582003",,7013,4865,973,58,691,7,220,28,4,22,145
"G5300530072303","1990","WA",,,,,,,,,"072303",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000005517","0000003600","Tract 723.03","S","+47224700","-122557823",,7950,7185,329,61,235,3,81,10,3,6,37
"G5300530072305","1990","WA",,,,,,,,,"072305",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000006498","0000000007","Tract 723.05","S","+47231100","-122518467",,9760,8588,592,45,245,5,180,10,2,17,76
"G5300530072306","1990","WA",,,,,,,,,"072306",,,"91","Pierce","053",,,"9","7602",,,,"8200","4","Washington","53",,,,"0000004757","0000000000","Tract 723.06","S","+47211022","-122518195",,5438,4382,495,48,296,9,134,15,0,9,50
